CustomerID,OrderCount,TotalValue,FirstOrderDate,LastOrderDate,AvgQty,CancelledOrders,Country,IsWholesaler,AvgValue,Duration,ValidOrders,IsRepeat,IsLoyal
12424.0,30,1760.96,2011-06-30 12:06:00,2011-06-30 12:06:00,24.666666666666668,0,Australia,1,58.69866666666667,0,30,0,1
12425.0,36,777.2,2011-09-22 17:31:00,2011-09-22 17:31:00,13.777777777777779,0,Portugal,1,21.58888888888889,0,36,0,1
12426.0,30,582.73,2011-05-29 12:26:00,2011-05-29 12:26:00,8.6,0,Germany,1,19.424333333333333,0,30,0,1
12427.0,35,708.37,2010-12-03 10:44:00,2011-11-28 10:48:00,6.742857142857143,4,Germany,1,20.239142857142856,11,31,0,1
12428.0,300,7877.2,2011-03-01 09:33:00,2011-11-14 08:22:00,11.676666666666666,6,Finland,1,26.25733333333333,8,294,0,1
12429.0,97,3750.4,2010-12-09 12:05:00,2011-11-30 17:22:00,16.051546391752577,0,Denmark,1,38.66391752577319,11,97,0,1
12430.0,11,256.4,2011-10-27 15:09:00,2011-10-27 15:09:00,10.636363636363637,0,Norway,1,23.30909090909091,0,11,0,1
12431.0,240,6416.39,2010-12-01 10:03:00,2011-11-04 11:55:00,11.95,4,Australia,1,26.734958333333335,11,236,0,1
12432.0,108,5059.32,2011-06-20 13:27:00,2011-10-28 11:43:00,16.675925925925927,0,Norway,1,46.845555555555556,4,108,0,1
12433.0,420,13375.87,2010-12-01 13:24:00,2011-12-09 10:02:00,26.35952380952381,0,Norway,1,31.847309523809525,12,420,0,1
12434.0,54,765.19,2010-12-14 11:12:00,2011-09-16 12:38:00,6.907407407407407,4,Australia,1,14.170185185185186,9,50,0,1
12435.0,36,7829.89,2011-03-17 07:40:00,2011-09-21 09:06:00,57.083333333333336,0,Denmark,1,217.49694444444447,6,36,0,1
12436.0,16,509.01,2011-09-01 12:09:00,2011-09-01 12:09:00,13.1875,0,Norway,1,31.813125,0,16,0,1
12437.0,201,4896.66,2011-01-12 14:13:00,2011-12-08 11:35:00,14.517412935323383,1,France,1,24.36149253731343,11,200,0,1
12438.0,98,2906.85,2011-07-22 13:29:00,2011-11-25 13:28:00,12.040816326530612,0,Norway,1,29.66173469387755,4,98,0,1
12441.0,11,173.55,2010-12-08 10:45:00,2010-12-08 10:45:00,11.0,0,France,1,15.77727272727273,0,11,0,1
12442.0,12,172.06,2011-12-06 14:22:00,2011-12-06 14:22:00,15.166666666666666,0,Spain,1,14.338333333333333,0,12,0,1
12444.0,177,5005.46,2011-06-21 14:00:00,2011-11-18 13:23:00,6.52542372881356,0,Norway,1,28.27943502824859,5,177,0,1
12445.0,4,133.4,2011-11-17 18:43:00,2011-11-17 18:43:00,15.5,0,Spain,1,33.35,0,4,1,0
12446.0,58,1002.3100000000001,2011-10-13 12:50:00,2011-10-13 12:50:00,6.068965517241379,0,RSA,1,17.281206896551726,0,58,0,1
12447.0,26,476.49,2011-04-10 13:25:00,2011-04-10 13:25:00,7.3076923076923075,0,Belgium,1,18.326538461538462,0,26,0,1
12448.0,22,449.45,2011-10-26 13:46:00,2011-10-26 13:46:00,11.045454545454545,0,Spain,1,20.429545454545455,0,22,0,1
12449.0,191,4067.29,2011-06-05 15:37:00,2011-11-17 13:46:00,8.13089005235602,0,Belgium,1,21.294712041884818,5,191,0,1
12450.0,8,197.88,2011-06-19 14:36:00,2011-07-06 14:41:00,16.0,0,Spain,1,24.735,1,8,1,0
12451.0,355,8933.52,2011-01-19 09:05:00,2011-11-29 08:40:00,18.183098591549296,1,Switzerland,1,25.164845070422537,10,354,0,1
12452.0,23,428.57,2011-11-23 08:05:00,2011-11-23 10:28:00,7.956521739130435,1,Switzerland,1,18.633478260869566,0,22,0,1
12453.0,43,707.09,2011-07-28 14:08:00,2011-07-28 14:08:00,11.0,0,Austria,1,16.443953488372095,0,43,0,1
12454.0,30,5.684341886080802e-14,2011-10-14 17:13:00,2011-10-17 15:07:00,0.0,15,Spain,0,1.8947806286936005e-15,0,15,0,1
12455.0,90,2466.86,2011-02-16 09:56:00,2011-09-27 15:31:00,23.211111111111112,0,Cyprus,1,27.409555555555556,7,90,0,1
12456.0,129,3153.89,2011-03-30 09:12:00,2011-10-26 14:41:00,12.527131782945736,4,Switzerland,1,24.44875968992248,7,125,0,1
12457.0,68,1917.78,2011-04-14 18:57:00,2011-10-12 13:46:00,10.220588235294118,5,Switzerland,1,28.20264705882353,6,63,0,1
12458.0,38,947.4,2011-02-28 10:55:00,2011-09-29 15:25:00,13.31578947368421,0,Switzerland,1,24.931578947368422,7,38,0,1
12461.0,35,826.88,2011-07-08 10:23:00,2011-09-06 16:57:00,8.2,0,Switzerland,1,23.62514285714286,2,35,0,1
12462.0,72,1124.01,2011-02-09 14:44:00,2011-12-07 14:02:00,7.138888888888889,10,Spain,1,15.61125,10,62,0,1
12463.0,88,1303.63,2011-04-12 12:47:00,2011-10-24 13:43:00,8.602272727272727,5,Belgium,1,14.813977272727273,6,83,0,1
12464.0,29,1212.05,2011-02-03 13:30:00,2011-11-29 13:33:00,3.8620689655172415,0,Belgium,0,41.79482758620689,9,29,0,1
12465.0,51,733.89,2011-06-23 13:37:00,2011-12-02 11:34:00,9.313725490196079,4,Belgium,1,14.39,6,47,0,1
12468.0,40,724.0400000000001,2011-01-27 13:29:00,2011-07-19 13:42:00,9.1,2,Germany,1,18.101000000000003,6,38,0,1
12471.0,531,18740.92,2010-12-02 10:37:00,2011-12-07 15:43:00,15.0,71,Germany,1,35.29363465160075,12,460,0,1
12472.0,391,6229.48,2010-12-01 14:33:00,2011-11-09 11:33:00,10.281329923273658,52,Germany,1,15.932173913043478,11,339,0,1
12473.0,179,2848.23,2011-06-01 10:15:00,2011-11-10 13:48:00,13.201117318435754,11,Germany,1,15.911899441340783,5,168,0,1
12474.0,457,7116.47,2010-12-06 12:00:00,2011-11-22 14:39:00,10.424507658643327,33,Germany,1,15.572144420131291,11,424,0,1
12475.0,36,723.38,2011-10-17 10:10:00,2011-10-17 10:10:00,14.86111111111111,0,Germany,1,20.093888888888888,0,36,0,1
12476.0,264,6546.58,2010-12-13 14:37:00,2011-12-08 14:08:00,8.852272727272727,31,Germany,1,24.797651515151514,12,233,0,1
12477.0,308,13117.01,2011-02-01 11:09:00,2011-11-17 09:51:00,11.753246753246753,8,Germany,1,42.58769480519481,9,300,0,1
12478.0,36,680.99,2011-12-06 09:56:00,2011-12-06 09:56:00,6.555555555555555,0,Greece,1,18.91638888888889,0,36,0,1
12479.0,35,477.3,2011-11-28 13:26:00,2011-12-06 09:25:00,10.028571428571428,4,Germany,1,13.637142857142857,1,31,0,1
12480.0,154,3281.63,2011-01-07 15:27:00,2011-11-11 14:52:00,11.084415584415584,0,Germany,1,21.309285714285714,10,154,0,1
12481.0,218,5590.86,2010-12-09 10:13:00,2011-11-17 08:29:00,15.091743119266056,1,Germany,1,25.646146788990823,11,217,0,1
12483.0,81,2327.13,2011-01-04 14:20:00,2011-11-22 17:03:00,13.54320987654321,6,Sweden,1,28.73,10,75,0,1
12484.0,350,4495.27,2011-01-07 14:04:00,2011-11-07 11:37:00,6.242857142857143,4,Spain,1,12.843628571428573,10,346,0,1
12488.0,55,1298.66,2011-09-25 10:34:00,2011-11-30 08:50:00,9.618181818181819,0,France,1,23.612000000000002,2,55,0,1
12489.0,15,334.93,2011-01-07 13:13:00,2011-01-07 13:13:00,7.0,0,France,1,22.328666666666667,0,15,0,1
12490.0,245,5417.93,2011-01-14 09:13:00,2011-12-04 16:07:00,12.506122448979593,0,France,1,22.114,11,245,0,1
12491.0,26,460.40000000000003,2011-11-01 12:18:00,2011-11-01 12:18:00,10.0,0,France,1,17.70769230769231,0,26,0,1
12492.0,20,263.21000000000004,2011-08-26 14:51:00,2011-10-07 15:15:00,9.6,0,Germany,1,13.160500000000003,2,20,0,1
12493.0,23,416.79,2011-05-26 14:53:00,2011-06-27 10:17:00,8.956521739130435,1,France,1,18.121304347826086,1,22,0,1
12494.0,84,1139.3500000000001,2010-12-09 11:31:00,2011-11-30 09:21:00,8.214285714285714,7,France,1,13.563690476190478,11,77,0,1
12497.0,14,1043.1,2011-09-19 12:29:00,2011-09-19 12:29:00,88.28571428571429,0,Germany,1,74.50714285714285,0,14,0,1
12498.0,23,403.70000000000005,2011-10-13 09:30:00,2011-11-18 12:53:00,6.913043478260869,0,Germany,1,17.55217391304348,1,23,0,1
12500.0,65,4206.27,2011-01-10 09:48:00,2011-11-16 16:20:00,41.09230769230769,4,Germany,1,64.71184615384617,10,61,0,1
12501.0,160,2089.68,2011-01-07 12:28:00,2011-01-28 13:54:00,10.7625,11,Germany,1,13.0605,0,149,0,1
12502.0,147,3723.87,2011-02-03 10:41:00,2011-09-05 11:52:00,5.578231292517007,0,Spain,1,25.332448979591835,7,147,0,1
12503.0,1,-1126.0,2011-01-06 11:51:00,2011-01-06 11:51:00,-1.0,1,Spain,0,-1126.0,0,0,0,0
12504.0,15,114.0,2011-11-09 14:56:00,2011-11-21 16:02:00,3.4,6,Germany,0,7.6,0,9,1,0
12505.0,1,-4.5,2011-02-11 13:39:00,2011-02-11 13:39:00,-1.0,1,Italy,0,-4.5,0,0,0,0
12506.0,23,73.5,2011-04-21 08:54:00,2011-04-21 08:54:00,1.0,0,France,0,3.1956521739130435,0,23,0,1
12507.0,23,1258.06,2011-02-14 09:24:00,2011-07-28 17:09:00,38.869565217391305,1,Spain,1,54.69826086956522,5,22,0,1
12508.0,69,398.27,2011-11-10 16:27:00,2011-11-13 15:37:00,3.9420289855072466,0,France,0,5.772028985507246,0,69,0,1
12509.0,7,176.5,2011-02-28 14:45:00,2011-02-28 14:45:00,7.857142857142857,0,France,1,25.214285714285715,0,7,1,0
12510.0,33,982.5699999999999,2011-01-18 14:04:00,2011-07-20 10:15:00,10.696969696969697,0,Spain,1,29.774848484848484,6,33,0,1
12512.0,34,138.03,2011-10-04 14:53:00,2011-10-04 14:55:00,2.911764705882353,0,Israel,0,4.059705882352941,0,34,0,1
12513.0,36,586.79,2011-08-19 10:51:00,2011-09-16 12:45:00,12.666666666666666,1,France,1,16.299722222222222,1,35,0,1
12514.0,51,1017.68,2011-03-17 16:38:00,2011-03-17 16:38:00,8.627450980392156,0,Italy,1,19.954509803921567,0,51,0,1
12515.0,16,383.7,2010-12-21 15:43:00,2010-12-21 15:43:00,8.1875,0,Italy,1,23.98125,0,16,0,1
12516.0,26,1312.06,2011-06-12 11:37:00,2011-09-23 09:13:00,33.65384615384615,0,Germany,1,50.46384615384615,3,26,0,1
12517.0,286,2464.89,2011-06-02 15:13:00,2011-11-11 14:04:00,4.713286713286713,2,Germany,0,8.618496503496504,5,284,0,1
12518.0,124,2056.89,2011-08-21 13:18:00,2011-12-09 10:13:00,10.629032258064516,0,Germany,1,16.58782258064516,4,124,0,1
12519.0,18,340.84,2011-10-07 09:26:00,2011-10-07 09:26:00,10.166666666666666,0,Germany,1,18.935555555555553,0,18,0,1
12520.0,155,2582.51,2011-03-11 11:35:00,2011-09-21 15:23:00,9.225806451612904,3,Germany,1,16.66135483870968,6,152,0,1
12521.0,38,599.68,2011-07-20 10:51:00,2011-07-20 10:51:00,8.131578947368421,0,Germany,1,15.781052631578946,0,38,0,1
12522.0,12,192.72,2011-10-19 14:41:00,2011-10-31 15:30:00,16.166666666666668,0,Germany,1,16.06,0,12,0,1
12523.0,110,1745.57,2011-01-12 09:43:00,2011-12-08 11:46:00,7.827272727272727,4,France,1,15.868818181818181,11,106,0,1
12524.0,144,4485.72,2011-01-10 10:35:00,2011-11-30 15:31:00,25.6875,0,Germany,1,31.150833333333335,10,144,0,1
12526.0,71,1316.66,2011-09-06 14:19:00,2011-12-09 12:09:00,8.901408450704226,0,Germany,1,18.54450704225352,3,71,0,1
12527.0,18,348.71000000000004,2011-01-18 12:05:00,2011-09-19 11:55:00,13.0,0,Germany,1,19.37277777777778,8,18,0,1
12528.0,95,1922.28,2011-01-31 09:05:00,2011-11-30 14:40:00,7.894736842105263,3,Germany,1,20.234526315789473,10,92,0,1
12530.0,68,1623.63,2011-01-07 10:04:00,2011-10-11 12:34:00,13.235294117647058,2,Germany,1,23.876911764705884,9,66,0,1
12531.0,17,125.22,2011-11-25 11:12:00,2011-11-25 11:12:00,2.6470588235294117,0,Germany,0,7.365882352941177,0,17,0,1
12532.0,16,349.83000000000004,2011-11-09 13:47:00,2011-11-09 13:47:00,9.5625,0,France,1,21.864375000000003,0,16,0,1
12534.0,63,1089.18,2011-08-01 10:26:00,2011-08-01 10:26:00,10.333333333333334,0,Germany,1,17.28857142857143,0,63,0,1
12535.0,34,716.35,2011-06-06 12:47:00,2011-09-09 08:48:00,6.4411764705882355,0,France,1,21.069117647058825,3,34,0,1
12536.0,273,4106.82,2011-10-11 14:52:00,2011-12-02 12:43:00,9.714285714285714,12,France,1,15.043296703296702,2,261,0,1
12538.0,21,363.95,2011-11-10 17:16:00,2011-11-10 17:16:00,9.095238095238095,0,Spain,1,17.33095238095238,0,21,0,1
12539.0,274,3852.5,2011-01-10 09:11:00,2011-11-17 13:30:00,7.54014598540146,1,Spain,1,14.06021897810219,10,273,0,1
12540.0,481,13309.039999999999,2010-12-13 09:39:00,2011-11-20 11:31:00,13.881496881496881,3,Spain,1,27.669521829521827,11,478,0,1
12541.0,52,981.18,2011-03-04 09:32:00,2011-11-10 10:40:00,13.076923076923077,0,Spain,1,18.868846153846153,8,52,0,1
12544.0,20,355.7,2011-11-03 16:15:00,2011-11-10 11:12:00,6.6,1,Spain,1,17.785,0,19,0,1
12545.0,50,1000.39,2011-03-25 12:04:00,2011-09-25 13:39:00,10.46,0,Spain,1,20.0078,6,50,0,1
12546.0,70,1141.5,2011-09-23 09:44:00,2011-10-24 12:09:00,8.814285714285715,1,Spain,1,16.307142857142857,1,69,0,1
12547.0,8,207.79999999999998,2011-03-04 12:46:00,2011-05-26 12:38:00,16.75,0,Spain,1,25.974999999999998,2,8,1,0
12548.0,5,95.19999999999999,2011-06-26 15:35:00,2011-06-26 15:35:00,9.8,0,Spain,1,19.04,0,5,1,0
12550.0,57,964.83,2011-09-21 14:35:00,2011-09-21 14:35:00,9.982456140350877,0,Spain,1,16.92684210526316,0,57,0,1
12551.0,10,168.0,2010-12-17 11:23:00,2010-12-17 11:23:00,10.0,0,Spain,1,16.8,0,10,0,0
12552.0,20,437.82,2011-10-31 12:11:00,2011-11-01 10:02:00,4.4,0,Italy,0,21.891,1,20,0,1
12553.0,196,3652.25,2011-01-14 10:42:00,2011-12-01 16:38:00,9.816326530612244,5,France,1,18.633928571428573,11,191,0,1
12556.0,121,603.71,2011-07-11 13:35:00,2011-10-20 13:06:00,2.958677685950413,0,Spain,0,4.989338842975207,3,121,0,1
12557.0,33,11990.960000000001,2010-12-03 12:20:00,2011-11-23 16:59:00,132.84848484848484,0,Spain,1,363.36242424242425,11,33,0,1
12558.0,22,1.0658141036401503e-14,2011-12-02 10:41:00,2011-12-08 10:14:00,0.0,11,USA,0,4.844609562000683e-16,0,11,0,1
12559.0,22,536.21,2011-01-24 10:12:00,2011-02-02 09:49:00,12.772727272727273,1,Germany,1,24.37318181818182,1,21,0,1
12560.0,111,2101.39,2011-07-19 15:55:00,2011-12-04 13:54:00,9.711711711711711,6,Germany,1,18.93144144144144,5,105,0,1
12561.0,16,238.85,2011-02-10 11:39:00,2011-02-10 11:39:00,11.0625,0,Germany,1,14.928125,0,16,0,1
12562.0,168,3781.7400000000002,2011-05-25 12:44:00,2011-12-01 17:20:00,10.589285714285714,0,France,1,22.510357142857146,7,168,0,1
12564.0,21,456.9,2011-03-23 14:55:00,2011-03-23 14:55:00,6.333333333333333,0,France,1,21.757142857142856,0,21,0,1
12565.0,10,131.17,2011-02-24 10:34:00,2011-03-03 11:43:00,7.5,1,Saudi Arabia,1,13.116999999999999,1,9,1,0
12566.0,20,346.7,2011-09-14 14:30:00,2011-09-28 09:57:00,13.2,1,Germany,1,17.335,0,19,0,1
12567.0,463,9114.94,2010-12-05 11:57:00,2011-11-17 11:02:00,8.831533477321814,17,France,1,19.686695464362852,11,446,0,1
12569.0,191,4064.9900000000002,2011-04-01 13:47:00,2011-12-07 16:24:00,9.387434554973822,3,Germany,1,21.282670157068065,8,188,0,1
12571.0,34,519.61,2011-08-10 12:35:00,2011-10-31 10:19:00,15.382352941176471,0,France,1,15.28264705882353,2,34,0,1
12572.0,62,1004.72,2011-10-19 08:20:00,2011-12-01 09:20:00,7.258064516129032,2,Germany,1,16.205161290322582,2,60,0,1
12573.0,28,160.54000000000002,2011-04-26 15:52:00,2011-04-26 15:52:00,3.0,0,France,0,5.733571428571429,0,28,0,1
12574.0,11,218.45,2011-01-28 09:20:00,2011-01-28 09:20:00,5.545454545454546,0,France,1,19.85909090909091,0,11,0,1
12576.0,89,1306.98,2011-02-08 11:31:00,2011-11-04 10:11:00,10.831460674157304,1,Poland,1,14.685168539325844,9,88,0,1
12577.0,148,595.4,2010-12-15 16:21:00,2011-11-04 13:28:00,3.1486486486486487,1,France,0,4.022972972972973,11,147,0,1
12578.0,120,2753.36,2011-01-05 10:46:00,2011-11-18 13:30:00,9.758333333333333,6,Italy,1,22.944666666666667,10,114,0,1
12579.0,31,410.72,2011-09-22 17:15:00,2011-09-27 13:57:00,8.96774193548387,2,France,1,13.249032258064517,0,29,0,1
12580.0,24,415.7,2011-04-07 10:24:00,2011-04-07 10:24:00,9.916666666666666,0,Germany,1,17.320833333333333,0,24,0,1
12581.0,15,197.71,2011-10-31 08:56:00,2011-10-31 08:56:00,10.733333333333333,0,Germany,1,13.180666666666667,0,15,0,1
12582.0,22,511.36,2011-02-24 11:42:00,2011-04-15 08:45:00,13.636363636363637,0,Finland,1,23.243636363636366,2,22,0,1
12583.0,251,7187.34,2010-12-01 08:45:00,2011-12-07 08:07:00,19.95617529880478,4,France,1,28.634820717131475,12,247,0,1
12584.0,126,1893.95,2011-03-04 15:15:00,2011-12-06 09:35:00,2.8095238095238093,30,Italy,0,15.031349206349207,9,96,0,1
12585.0,97,1982.81,2010-12-23 12:58:00,2011-04-19 13:39:00,12.969072164948454,10,Germany,1,20.441340206185565,4,87,0,1
12586.0,12,179.94000000000003,2010-12-06 09:31:00,2011-11-22 16:24:00,6.416666666666667,1,Italy,1,14.995000000000003,11,11,0,1
12587.0,4,144.0,2011-12-02 12:47:00,2011-12-02 12:47:00,12.75,0,Finland,1,36.0,0,4,1,0
12588.0,10,214.89999999999998,2011-10-31 15:01:00,2011-10-31 15:01:00,5.3,0,Finland,1,21.49,0,10,0,0
12589.0,35,646.68,2011-07-18 12:05:00,2011-11-11 10:19:00,8.742857142857142,0,France,1,18.47657142857143,4,35,0,1
12590.0,70,9861.38,2011-05-12 14:46:00,2011-06-02 14:25:00,61.128571428571426,2,Germany,1,140.87685714285712,1,68,0,1
12591.0,26,452.84999999999997,2011-01-26 14:35:00,2011-01-26 14:35:00,8.76923076923077,0,Italy,1,17.41730769230769,0,26,0,1
12592.0,18,437.6,2011-05-10 13:44:00,2011-09-08 15:04:00,16.11111111111111,0,Germany,1,24.311111111111114,4,18,0,1
